Offense Case Type,Offense Date,Offense Time,Charges Description,Offense Street Name,Offense Cross Street,Case Closed,Agency,Officer Code,RACE,Defendant Gender
NT,2020-03-17,6:36:00,Possession Of Drug Paraphernalia,300 Block East 6th Street,,ACT,APD Do Not Use,5635,Hispanic or Latino,Male
NT,2020-03-17,13:12:00,Aggressive Solicitation,905 Congress Avenue,,TERM,APD Do Not Use,7284,Black or African American,Male
NT,2020-03-17,13:30:00,Consuming Alcohol In A Public Street,800 Block Congress Avenue,,ACT,APD Do Not Use,8594,Hispanic or Latino,Male
NT,2020-03-17,14:36:00,Public Intoxication,100 Block East 4th Street,,TERM,APD Do Not Use,7615,White,Male
NT,2020-03-18,3:45:00,Park Curfew Violation,30 East Avenue,,IN,APD Do Not Use,8674,White,Male
NT,2020-03-18,10:14:00,Consuming Alcohol In A Public Street,Brazos Street And East 6th Street,,IN,APD Do Not Use,5193,White,Male
NT,2020-03-18,16:58:00,Public Intoxication,West 5th Street And,North Lamar Boulevard,IN,APD Do Not Use,8968,White,Male
NT,2020-03-18,22:53:00,Possession Of Drug Paraphernalia,6th Street And Brazos Street,,IN,APD Do Not Use,5325,White,Male
NT,2020-03-19,0:00:00,Public Intoxication,East 6th Street And,Congress Avenue,TERM,APD Do Not Use,8565,White,Male
NT,2020-03-19,0:17:00,Failure To Identify - Refuse,600 Block Sabine Street,,TERM,APD Do Not Use,8226,Black or African American,Male
NT,2020-03-19,0:47:00,Park Curfew Violation,SABINE ST,,TERM,Other Agency,8221,Black or African American,Male
NT,2020-03-19,22:26:00,Disorderly Conduct-Indecent Exposure #,E 4TH ST,,ACT,Other Agency,8140,Black or African American,Male
NT,2020-03-20,23:30:00,Possession Of Drug Paraphernalia,TRINIT,,IN,Other Agency,7764,Hispanic or Latino,Male
NT,2020-03-21,2:10:00,Consuming Alcohol In A Public Street,412 East Congress Avenue,,IN,APD Do Not Use,4973,Black or African American,Female
NT,2020-03-21,9:40:00,Human Waste,200 Block East 6th Street,,IN,APD Do Not Use,7766,Black or African American,Male
NT,2020-03-21,18:05:00,Pedestrian In Roadway/City Ordinance,East 8th Street,Trinity Street,IN,APD Do Not Use,8190,White,Male
NT,2020-03-22,12:35:00,Possession Of Drug Paraphernalia,100 Block West 2nd Street,,IN,APD Do Not Use,7203,Hispanic or Latino,Male
TR,2020-03-23,17:00:00,Pedestrian On Roadway,Congress Avenue,And West Cesar Chavez Street,IN,APD Do Not Use,7804,Hispanic or Latino,Male
NT,2020-03-23,17:00:00,Public Intoxication,Congress Avenue,And West Cesar Chavez Street,ACT,APD Do Not Use,7804,Hispanic or Latino,Male
NT,2020-03-23,17:22:00,Public Intoxication,700 Block North Ih 35 Service Road,,TERM,APD Do Not Use,8451,Black or African American,Male
NT,2020-03-23,19:12:00,Public Intoxication,823 Congress Avenue,,TERM,APD Do Not Use,8235,White,Male
NT,2020-03-24,4:52:00,Public Intoxication,500 Block East 7th Street,,IN,APD Do Not Use,7945,Black or African American,Female
NT,2020-03-24,8:00:00,Simple Assault By Contact,800 Block Congress Avenue,,TERM,APD Do Not Use,3968,Asian,Female
NT,2020-03-24,12:01:00,Possession Of Drug Paraphernalia,500 Block East 7th Street,,IN,APD Do Not Use,7400,Black or African American,Male
NT,2020-03-24,12:58:00,Possession Of Drug Paraphernalia,BRAZOS ST,,IN,Other Agency,8110,White,Male
NT,2020-03-24,14:37:00,Public Intoxication,2701 East 7th Street,,ACT,APD Do Not Use,8107,Hispanic or Latino,Female
NT,2020-03-25,6:35:00,Possession Of Drug Paraphernalia,500 Block Congress Avenue,,TERM,APD Do Not Use,3968,White,Male
NT,2020-03-25,17:08:00,Public Intoxication,Nueces Street And,West Martin Luther King Jr Blvd,IN,APD Do Not Use,8965,White,Male
NT,2020-03-26,8:38:00,Pedestrian In Roadway/City Ordinance,100 Block West Cesar Chavez Street,,IN,APD Do Not Use,6144,White,Female
NT,2020-03-26,18:45:00,Public Intoxication,400 Block East 6th Street,,IN,APD Do Not Use,7764,White,Male
NT,2020-03-26,19:07:00,Public Intoxication,901 East Cesar Chavez Street,,IN,APD Do Not Use,8338,Black or African American,Male
NT,2020-03-27,8:55:00,Possession Of Drug Paraphernalia,600 Block Neches Street,,IN,APD Do Not Use,3968,Hispanic or Latino,Male
NT,2020-03-27,8:55:00,Littering,600 Block Neches Street,,IN,APD Do Not Use,3968,Hispanic or Latino,Male
NT,2020-03-27,14:38:00,Consuming Alcohol In A Public Street,600 Block Congress Avenue,,IN,APD Do Not Use,7408,White,Male
NT,2020-03-28,0:45:00,Littering,600 Block Congress Avenue,,IN,APD Do Not Use,7804,White,Male
NT,2020-03-29,17:49:00,Pedestrian In Roadway/City Ordinance,East 7th Street,Neches Street,ACT,APD Do Not Use,7804,White,Female
NT,2020-03-30,11:12:00,Possession Of Drug Paraphernalia,411 Brazos Street,,IN,APD Do Not Use,6145,Black or African American,Male
NT,2020-03-31,14:41:00,Public Intoxication,500 Block Brazos Street,,TERM,APD Do Not Use,8110,White,Male
NT,2020-04-01,0:05:00,Public Intoxication,Congress Avenue And,West 5th Street,TERM,APD Do Not Use,7780,White,Male
NT,2020-04-01,19:00:00,Public Intoxication,East 7th Street And,North Ih 35 Service Road,IN,APD Do Not Use,8893,White,Female
NT,2020-04-03,0:00:00,Public Intoxication,West 16th Street And,Nueces Street,ACT,APD Do Not Use,9053,White,Male
NT,2020-04-03,17:54:00,Misdemeanor Theft C - Less Than $100,100 Block East 6th Street,,TERM,APD Do Not Use,6802,Black or African American,Male
NT,2020-04-04,23:20:00,Possession Of Drug Paraphernalia,400 Block East 7th Street,,IN,APD Do Not Use,7804,Black or African American,Male
NT,2020-04-04,23:33:00,Disorderly Conduct-Indecent Exposure #,East 8th Street And,Red River Street,TERM,APD Do Not Use,8740,Black or African American,Male
NT,2020-04-04,23:33:00,Public Intoxication,East 8th Street And,Red River Street,TERM,APD Do Not Use,8740,Black or African American,Male
NT,2020-04-05,14:59:00,Possession Of Drug Paraphernalia,Red River Street,East 7th Street,IN,APD Do Not Use,7298,Black or African American,Male
NT,2020-04-05,21:42:00,Possession Of Drug Paraphernalia,200 Block Congress Avenue,,IN,APD Do Not Use,7804,Black or African American,Male
NT,2020-04-05,21:42:00,Possession Of Drug Paraphernalia,200 Block Congress Avenue,,TERM,APD Do Not Use,7804,Hispanic or Latino,Male
NT,2020-04-05,21:42:00,Possession Of Drug Paraphernalia,200 Block Congress Avenue,,IN,APD Do Not Use,7804,Hispanic or Latino,Female
NT,2020-04-09,22:25:00,Public Intoxication,301 Lavaca Street,,IN,APD Do Not Use,7870,White,Male
NT,2020-04-10,5:50:00,Public Intoxication,901 East 5th Street,,ACT,APD Do Not Use,8403,Other,Male
NT,2020-04-12,2:50:00,Disregard Order Of A Police Officer,500 Block East 5th Street,,TERM,APD Do Not Use,7882,White,Female
TR,2020-04-12,3:30:00,Pedestrian Crossing Midblock,500 Block East 7th Street,,IN,APD Do Not Use,7884,Hispanic or Latino,Female
NT,2020-04-13,4:30:00,Misdemeanor Theft C - Less Than $100,600 Block Congress Avenue,,IN,APD Do Not Use,8674,Black or African American,Male
NT,2020-04-13,5:44:00,Possession Of Drug Paraphernalia,607 Trinity Street,,IN,APD Do Not Use,7095,Black or African American,Male
NT,2020-04-13,14:31:00,Possession Of Drug Paraphernalia,611 East 6th Street,,IN,APD Do Not Use,8152,White,Male
TR,2020-04-14,18:45:00,Pedestrian On Roadway,500 Block East 7th Street,,TERM,APD Do Not Use,7804,White,Female
NT,2020-04-15,7:20:00,Possession Of Drug Paraphernalia,300 Block East 7th Street,,TERM,APD Do Not Use,3968,White,Male
NT,2020-04-16,2:25:00,Consuming Alcohol In A Public Street,422 Guadalupe Street,,IN,APD Do Not Use,3968,White,Male
NT,2020-04-18,8:56:00,Public Intoxication,500 Block East 7th Street,,ACT,APD Do Not Use,7758,Black or African American,Male
NT,2020-04-19,0:32:00,Failure To Identify - Refuse,9300 Block South Ih 35 Service Road,,IN,APD Do Not Use,9116,White,Female
NT,2020-04-19,13:45:00,Possession Of Drug Paraphernalia,600 Block Congress Avenue,,ACT,APD Do Not Use,4556,Asian,Female
NT,2020-04-20,12:50:00,Simple Assault By Contact,900 Block West Cesar Chavez Street,,IN,APD Do Not Use,6481,Black or African American,Male
NT,2020-04-20,18:28:00,Pedestrian In Roadway/City Ordinance,700 Block East Cesar Chavez Street,,TERM,APD Do Not Use,7804,White,Male
NT,2020-04-21,21:40:00,Human Waste,300 Block Lavaca Street,,IN,APD Do Not Use,7597,Black or African American,Male
NT,2020-04-22,0:00:00,Misdemeanor Theft C - Less Than $100,613 Congress Avenue,,IN,APD Do Not Use,3968,White,Male
NT,2020-04-22,6:40:00,Human Waste,200 Block East 6th Street,,IN,APD Do Not Use,3968,Hispanic or Latino,Male
NT,2020-04-22,6:55:00,"Possess, Consume, Sell Alcohol In Prohibited Park Area",422 Guadalupe Street,,IN,APD Do Not Use,3968,White,Male
NT,2020-04-23,8:15:00,Consuming Alcohol In A Public Street,600 Block North Ih 35,,ACT,APD Do Not Use,3968,Hispanic or Latino,Female
NT,2020-04-23,8:35:00,Possession Of Drug Paraphernalia,500 Block Neches Street,,IN,APD Do Not Use,3968,White,Male
NT,2020-04-23,8:40:00,Possession Of Drug Paraphernalia,600 Block East 6th Street,,IN,APD Do Not Use,3968,Black or African American,Male
NT,2020-04-23,14:00:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,IN,APD Do Not Use,3968,White,Male
NT,2020-04-23,16:45:00,Public Intoxication,1200 Block Rio Grande Street,,IN,APD Do Not Use,7804,White,Male
NT,2020-04-23,20:19:00,Simple Assault By Contact-Family,801 To 815 East 15th Street,,IN,APD Do Not Use,9068,White,Male
NT,2020-04-23,22:42:00,Possession Of Drug Paraphernalia,700 Block East 7th Street,,IN,APD Do Not Use,8674,Black or African American,Male
NT,2020-04-26,13:30:00,Possession Of Drug Paraphernalia,804 Congress Avenue,,TERM,APD Do Not Use,7433,Black or African American,Male
NT,2020-04-26,14:45:00,Possession Of Drug Paraphernalia,100 Block East 6th Street,,ACT,APD Do Not Use,4556,White,Male
NT,2020-04-28,0:00:00,Public Intoxication,4th Street And,Congress Avenue,ACT,APD Do Not Use,7699,White,Male
NT,2020-04-28,15:11:00,Possession Of Drug Paraphernalia,500 Block East 7th Street,,IN,APD Do Not Use,8235,Black or African American,Male
NT,2020-04-28,15:11:00,Possession Of Drug Paraphernalia,500 Block East 7th Street,,TERM,APD Do Not Use,8235,Black or African American,Male
NT,2020-04-28,21:30:00,Camping In A Public Place,600 Block Neches Street,,TERM,APD Do Not Use,7796,Black or African American,Male
NT,2020-04-29,8:50:00,Possession Of Drug Paraphernalia,400 Block East 6th Street,,IN,APD Do Not Use,3968,White,Male
NT,2020-04-29,10:40:00,Smoking - Public Place,600 Block Waller Creek,,IN,APD Do Not Use,3968,Black or African American,Male
NT,2020-04-30,21:30:00,Camping In A Public Place,500 Block East 7th Street,,TERM,APD Do Not Use,8235,Black or African American,Male
NT,2020-05-01,10:28:00,Public Intoxication,East Cesar Chavez And,Ih 35 Service Road,IN,APD Do Not Use,7257,White,Female
NT,2020-05-01,15:48:00,Disorderly Conduct-Indecent Exposure #,1900 Block Guadalupe Street,,TERM,APD Do Not Use,8875,White,Male
NT,2020-05-01,15:52:00,Possession Of Drug Paraphernalia,5th Street And Congress Avenue,,IN,APD Do Not Use,4556,Hispanic or Latino,Male
NT,2020-05-01,22:02:00,Public Intoxication,East Cesar Chavez Street And,San Marcos Street,IN,APD Do Not Use,6296,White,Male
NT,2020-05-02,7:00:00,Smoking Ord - With In 15 Ft Of Pub Entrance,601 Congress Avenue,,IN,APD Do Not Use,7433,Hispanic or Latino,Male
NT,2020-05-02,16:55:00,Possession Of Drug Paraphernalia,600 Block Sabine Street,,ACT,APD Do Not Use,7433,White,Male
NT,2020-05-03,14:00:00,Possession Of Drug Paraphernalia,500 Block East 6th Street,,TERM,APD Do Not Use,7785,White,Male
NT,2020-05-04,0:00:00,Possession Of Drug Paraphernalia,304 East 7th Street,,IN,APD Do Not Use,8139,Black or African American,Male
NT,2020-05-04,15:15:00,Possession Of Drug Paraphernalia,East 6th Street And Neches Street,,IN,APD Do Not Use,8110,Black or African American,Male
NT,2020-05-05,7:40:00,Consuming Alcohol In A Public Street,700 Block East 7th Street,,IN,APD Do Not Use,3968,Black or African American,Male
NT,2020-05-05,8:20:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,ACT,APD Do Not Use,3968,Hispanic or Latino,Male
NT,2020-05-05,11:10:00,Public Intoxication,6th Street And,San Antonio Street,TERM,APD Do Not Use,7060,White,Male
NT,2020-05-05,13:15:00,Possession Of Drug Paraphernalia,500 Block Red River Street,,TERM,APD Do Not Use,3968,Black or African American,Male
NT,2020-05-05,14:40:00,Possession Of Drug Paraphernalia,500 Block San Jacinto Street,,IN,APD Do Not Use,3968,Black or African American,Female
NT,2020-05-05,21:50:00,Consuming Alcohol In A Public Street,SABINE ST,,IN,Other Agency,8242,Black or African American,Male
TR,2020-05-06,4:09:00,Pedestrian Crossing Midblock,500 Block East 7th Street,,IN,APD Do Not Use,8747,Black or African American,Male
NT,2020-05-07,13:00:00,Consuming Alcohol In A Public Street,422 Guadalupe Street,,ACT,APD Do Not Use,4949,Hispanic or Latino,Male
NT,2020-05-07,14:07:00,Camping In A Public Place,600 Block East 8th Street,,TERM,APD Do Not Use,7824,Black or African American,Female
NT,2020-05-07,22:00:00,Possession Of Drug Paraphernalia,901 Trinity Street,,TERM,APD Do Not Use,8674,Black or African American,Male
NT,2020-05-07,22:44:00,Possession Of Drug Paraphernalia,400 Block East 6th Street,,IN,APD Do Not Use,8674,Black or African American,Male
NT,2020-05-07,23:09:00,Possession Of Drug Paraphernalia,East 6th Street And Neches Street,,TERM,APD Do Not Use,8126,Black or African American,Male
NT,2020-05-07,23:10:00,Manifesting - Drugs,East 7th Street And Red River Street,,IN,APD Do Not Use,8140,Black or African American,Male
NT,2020-05-08,0:00:00,Public Intoxication,600 Block Sabine Street,,TERM,APD Do Not Use,7095,Black or African American,Female
NT,2020-05-08,21:21:00,Possession Of Drug Paraphernalia,600 Block Sabine Street,,IN,APD Do Not Use,8140,Black or African American,Male
NT,2020-05-08,23:25:00,Open Glass Container,500 Block East 7th Street,,TERM,APD Do Not Use,8140,Hispanic or Latino,Female
NT,2020-05-08,23:31:00,Public Intoxication,500 Block East 7th Street,,IN,APD Do Not Use,8747,Black or African American,Male
NT,2020-05-08,23:38:00,Possession Of Drug Paraphernalia,500 Block East 6th Street,,IN,APD Do Not Use,6499,Black or African American,Male
NT,2020-05-09,0:38:00,Consuming Alcohol In A Public Street,700 Block Red River Street,,IN,APD Do Not Use,8140,Black or African American,Male
NT,2020-05-09,0:38:00,Possession Of Drug Paraphernalia,700 Block Red River Street,,IN,APD Do Not Use,8140,Black or African American,Male
NT,2020-05-09,0:58:00,Possession Of Drug Paraphernalia,700 Block Red River Street,,IN,APD Do Not Use,8126,Black or African American,Male
NT,2020-05-09,0:58:00,Consuming Alcohol In A Public Street,700 Block Red River Street,,ACT,APD Do Not Use,8126,Black or African American,Male
NT,2020-05-09,4:08:00,Manifesting - Drugs,700 Block Red River Street,,ACT,APD Do Not Use,8674,Black or African American,Female
NT,2020-05-09,11:00:00,Possession Of Drug Paraphernalia,500 Block San Jacinto Street,,TERM,APD Do Not Use,7433,Black or African American,Male
NT,2020-05-09,23:45:00,Public Intoxication,500 Block East 6th Street,,IN,APD Do Not Use,8674,Black or African American,Male
NT,2020-05-09,23:48:00,Possession Of Drug Paraphernalia,600 Block Red River Street,,IN,APD Do Not Use,7945,Black or African American,Male
NT,2020-05-09,23:48:00,Manifesting - Drugs,600 Block Red River Street,,IN,APD Do Not Use,7945,Black or African American,Male
NT,2020-05-10,17:45:00,Simple Assault By Contact,823 Congress Avenue,,TERM,APD Do Not Use,7764,Black or African American,Male
TR,2020-05-10,21:06:00,Pedestrian Crossing Midblock,SABINE ST,,IN,Other Agency,8140,Black or African American,Male
NT,2020-05-10,23:37:00,Failure To Identify - Refuse,North Ih 35 Service Road,,IN,APD Do Not Use,8140,Black or African American,Male
TR,2020-05-10,23:37:00,Pedestrian Crossing Midblock,North Ih 35 Service Road,,IN,APD Do Not Use,8140,Black or African American,Male
NT,2020-05-11,20:36:00,Disorderly Conduct-Indecent Exposure #,East 7th Street And Red River Street,,IN,APD Do Not Use,7872,White,Female
NT,2020-05-11,20:36:00,Littering,East 7th Street And Red River Street,,ACT,APD Do Not Use,7872,White,Female
NT,2020-05-11,23:25:00,Consuming Alcohol In A Public Street,NECHES ST,,IN,Other Agency,8140,Black or African American,Male
NT,2020-05-11,23:25:00,Obstruction in the DACC Area Prohibited,NECHES ST,,TERM,Other Agency,8140,Black or African American,Male
NT,2020-05-11,23:25:00,Obstruction in the DACC Area Prohibited,NECHES ST,,IN,Other Agency,8140,Black or African American,Male
NT,2020-05-11,23:25:00,Obstruction in the DACC Area Prohibited,NECHES ST,,TERM,Other Agency,8140,Black or African American,Male
NT,2020-05-11,23:25:00,Consuming Alcohol In A Public Street,NECHES ST,,TERM,Other Agency,8140,Black or African American,Male
NT,2020-05-12,6:15:00,Consuming Alcohol In A Public Street,600 Block Neches Street,,TERM,APD Do Not Use,3968,Black or African American,Male
NT,2020-05-12,6:15:00,Possession Of Drug Paraphernalia,600 Block Neches Street,,ACT,APD Do Not Use,3968,White,Male
NT,2020-05-12,6:15:00,Possession Of Drug Paraphernalia,600 Block Neches Street,,TERM,APD Do Not Use,3968,Black or African American,Male
TR,2020-05-12,9:30:00,Pedestrian Walking Against Light,7th Street Red River Street,,TERM,APD Do Not Use,3968,Black or African American,Male
NT,2020-05-14,1:55:00,Human Waste,500 Block East 7th Street,,IN,APD Do Not Use,8126,White,Female
NT,2020-05-14,12:15:00,Possession Of Drug Paraphernalia,200 Block East 6th Street,,TERM,APD Do Not Use,7433,White,Male
NT,2020-05-14,12:15:00,Possession Of Drug Paraphernalia,200 Block East 6th Street,,ACT,APD Do Not Use,7433,White,Male
NT,2020-05-14,13:16:00,Possession Of Drug Paraphernalia,700 Block Brazos,,ACT,APD Do Not Use,7433,White,Male
NT,2020-05-14,23:12:00,Manifesting - Drugs,500 Block East 7th Street,,IN,APD Do Not Use,8126,Black or African American,Male
NT,2020-05-14,23:17:00,Possession Of Drug Paraphernalia,500 Block East 7th Street,,ACT,APD Do Not Use,8126,Black or African American,Female
NT,2020-05-14,23:17:00,Manifesting - Drugs,500 Block East 7th Street,,ACT,APD Do Not Use,8126,Black or African American,Female
NT,2020-05-15,20:00:00,Camping In A Public Place,500 Block East 7th Street,,IN,APD Do Not Use,7796,Black or African American,Male
NT,2020-05-16,6:45:00,Possession Of Drug Paraphernalia,300 Block East 6th Street,,IN,APD Do Not Use,3968,Black or African American,Male
NT,2020-05-16,6:50:00,Possession Of Drug Paraphernalia,300 Block East 6th Street,,IN,APD Do Not Use,3968,Black or African American,Male
NT,2020-05-16,8:30:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,IN,APD Do Not Use,3968,Hispanic or Latino,Male
NT,2020-05-16,9:00:00,Consuming Alcohol In A Public Street,700 Block East 7th Street,,IN,APD Do Not Use,3968,Hispanic or Latino,Male
NT,2020-05-16,11:55:00,Consuming Alcohol In A Public Street,500 Block Red River Street,,IN,APD Do Not Use,3968,Black or African American,Female
NT,2020-05-16,15:20:00,Consuming Alcohol In A Public Street,600 Block Neches Street,,IN,APD Do Not Use,3968,Black or African American,Male
TR,2020-05-16,15:50:00,Pedestrian Walking Against Light,7th Street And Neches Street,,IN,APD Do Not Use,3968,Black or African American,Male
NT,2020-05-17,2:35:00,Public Intoxication,2nd Street And,San Jacinto Boulevard,TERM,APD Do Not Use,8289,White,Male
NT,2020-05-17,2:35:00,Public Intoxication,2nd Street And,San Jacinto Boulevard,ACT,APD Do Not Use,8747,White,Male
NT,2020-05-17,11:30:00,Misdemeanor Theft C - Less Than $100,500 Block Congress Avenue,,IN,APD Do Not Use,7284,Black or African American,Female
NT,2020-05-17,15:11:00,Possession Of Drug Paraphernalia,600 Block Sabine Street,,ACT,APD Do Not Use,7796,White,Female
NT,2020-05-17,16:47:00,Public Intoxication,East 6th Street,And Neches Street,IN,APD Do Not Use,8740,Black or African American,Female
NT,2020-05-17,17:19:00,Failure To Identify - Refuse,North Ih 35 Service Road,East 6th Street,IN,APD Do Not Use,7796,Black or African American,Male
NT,2020-05-17,21:27:00,Human Waste,700 Block East 6th Street,,IN,APD Do Not Use,8747,Black or African American,Male
NT,2020-05-17,23:18:00,Gaming - Cards; Dice; Or Balls,500 Block East 7th Street,,TERM,APD Do Not Use,8747,Black or African American,Male
NT,2020-05-18,2:23:00,Pedestrian In Roadway/City Ordinance,700 Block Guadalupe Street,,IN,APD Do Not Use,7872,Hispanic or Latino,Female
TR,2020-05-18,6:45:00,Pedestrian Walking Against Light,600 Block Congress Avenue,,ACT,APD Do Not Use,7408,White,Male
NT,2020-05-18,7:05:00,Human Waste,422 Guadalupe Street,,IN,APD Do Not Use,6144,White,Male
NT,2020-05-18,9:00:00,Pedestrian In Roadway/City Ordinance,800 Block Congress Avenue,,TERM,APD Do Not Use,6144,White,Male
TR,2020-05-19,6:20:00,Pedestrian Crossing Midblock,500 Block Brazos Street,,IN,APD Do Not Use,3968,White,Male
NT,2020-05-19,6:45:00,Consuming Alcohol In A Public Street,500 Block Trinity Street,,IN,APD Do Not Use,3968,White,Male
NT,2020-05-19,8:40:00,Consuming Alcohol In A Public Street,700 Block Neches Street,,IN,APD Do Not Use,3968,White,Male
NT,2020-05-19,8:50:00,Possession Of Drug Paraphernalia,200 Block East 6th Street,,IN,APD Do Not Use,3968,,Male
NT,2020-05-20,1:22:00,Gaming - Cards; Dice; Or Balls,600 Block Red River Street,,ACT,APD Do Not Use,7945,Black or African American,Male
NT,2020-05-20,1:45:00,Gaming - Cards; Dice; Or Balls,600 Block Red River Street,,TERM,APD Do Not Use,7887,Black or African American,Male
NT,2020-05-20,2:17:00,Gaming - Cards; Dice; Or Balls,600 Block Red River Street,,TERM,APD Do Not Use,5159,Black or African American,Male
NT,2020-05-20,8:25:00,Public Intoxication,1500 Block San Antonio Street,,TERM,APD Do Not Use,7435,White,Male
TR,2020-05-21,8:35:00,Pedestrian On Roadway,600 Block Red River Street,,TERM,APD Do Not Use,7638,White,Female
NT,2020-05-21,10:46:00,Pedestrian In Roadway/City Ordinance,100 Block East 5th Street,,IN,APD Do Not Use,8139,Black or African American,Male
NT,2020-05-22,1:28:00,Camping In A Public Place,500 Block East 7th Street,,TERM,APD Do Not Use,7796,Black or African American,Male
NT,2020-05-22,1:45:00,Camping In A Public Place,700 Block Red River Street,,TERM,APD Do Not Use,8235,Black or African American,Female
NT,2020-05-22,2:07:00,Public Intoxication,300 Block East 6th Street,,TERM,APD Do Not Use,8674,White,Male
NT,2020-05-22,2:18:00,Park Curfew Violation,800 Block Red River Street,,ACT,APD Do Not Use,7796,Black or African American,Male
NT,2020-05-22,10:00:00,Public Intoxication,90 Block San Marcos Street,,ACT,APD Do Not Use,7080,White,Male
NT,2020-05-22,10:41:00,Disorderly Conduct-Indecent Exposure #,East 8th Street And,San Jacinto Boulevard,ACT,APD Do Not Use,8569,White,Male
NT,2020-05-22,10:45:00,Possession Of Drug Paraphernalia,300 Block East 6th Street,,ACT,APD Do Not Use,5635,Black or African American,Male
TR,2020-05-22,11:20:00,Pedestrian Walking Against Light,3rd Street And Congress Avenue,,ACT,APD Do Not Use,5635,White,Male
NT,2020-05-22,13:38:00,Possession Of Drug Paraphernalia,700 Block East 7th Street,,IN,APD Do Not Use,5635,Black or African American,Male
TR,2020-05-22,14:34:00,Pedestrian On Roadway,100 Block East 6th Street,,ACT,APD Do Not Use,5635,Black or African American,Male
NT,2020-05-22,16:30:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,ACT,APD Do Not Use,5635,White,Male
TR,2020-05-22,19:01:00,Pedestrian Walking Against Light,800 Block North Ih 35,,TERM,APD Do Not Use,7796,Black or African American,Male
TR,2020-05-22,19:08:00,Pedestrian Walking Against Light,Ih 35 And East 8th Street,,IN,APD Do Not Use,8201,Black or African American,Male
NT,2020-05-22,19:08:00,Consuming Alcohol In A Public Street,Ih 35 And East 8th Street,,ACT,APD Do Not Use,8201,Black or African American,Male
TR,2020-05-22,23:58:00,Pedestrian Walking Against Light,500 Block East 7th Street,,ACT,APD Do Not Use,7796,White,Female
NT,2020-05-23,0:00:00,Human Waste,400 Block East 7th Street,,ACT,APD Do Not Use,3968,Black or African American,Male
NT,2020-05-23,0:00:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,IN,APD Do Not Use,8018,,
NT,2020-05-23,0:35:00,Possession Of Drug Paraphernalia,300 East 6th Street,,TERM,APD Do Not Use,4556,White,Male
NT,2020-05-23,0:45:00,Disregard Order Of A Police Officer,600 Block Trinity Street,,IN,APD Do Not Use,8140,Black or African American,Male
NT,2020-05-23,1:39:00,Disorderly Conduct - Fighting,402 East 6th Street,,ACT,APD Do Not Use,7765,Black or African American,Male
NT,2020-05-23,1:45:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,IN,APD Do Not Use,8674,,Male
NT,2020-05-23,2:15:00,Disorderly Conduct - Fighting,600 Block Trinity Street,,ACT,APD Do Not Use,7945,White,Female
NT,2020-05-23,2:39:00,Public Intoxication,600 Block East 7th Street,,ACT,APD Do Not Use,8747,White,Male
NT,2020-05-23,20:20:00,Possession Of Drug Paraphernalia,North Ih 35 And East Cesar Chavez Street,,IN,APD Do Not Use,7796,Black or African American,Male
TR,2020-05-23,20:20:00,Pedestrian On Roadway,North Ih 35 And East Cesar Chavez Street,,IN,APD Do Not Use,7796,Black or African American,Male
NT,2020-05-24,0:10:00,Public Intoxication,223 East 6th Street,,ACT,APD Do Not Use,8190,White,Male
NT,2020-05-24,1:30:00,Minor Consuming Alcohol,500 Block San Jacinto Boulevard,,ACT,APD Do Not Use,8235,White,Female
NT,2020-05-24,13:00:00,Open Glass Container,6th Street And Congress Avenue,,ACT,APD Do Not Use,7284,Black or African American,Male
NT,2020-05-24,14:00:00,Consuming Alcohol In A Public Street,600 CONGRESS AVENUE,,TERM,APD Do Not Use,4949,Black or African American,Male
NT,2020-05-24,14:00:00,Pedestrian In Roadway/City Ordinance,6th Block Congress Avenue,,TERM,APD Do Not Use,7284,Black or African American,Male
TR,2020-05-24,15:15:00,Pedestrian On Roadway,601 North Ih 35 Service Road,,IN,APD Do Not Use,8451,Black or African American,Male
NT,2020-05-24,19:28:00,Disorderly Conduct-Indecent Exposure #,East 8th Street,North Ih 35 Service Road,ACT,APD Do Not Use,7824,White,Female
NT,2020-05-24,19:28:00,Human Waste,East 8th Street,North Ih 35 Service Road,ACT,APD Do Not Use,7824,White,Female
NT,2020-05-24,21:50:00,Possession Of Drug Paraphernalia,,,ACT,APD Do Not Use,8140,White,Male
NT,2020-05-24,23:59:00,Public Intoxication,600 Block Rio Grande Street,,TERM,APD Do Not Use,7756,White,Male
NT,2020-05-25,0:00:00,Disorderly Conduct-Indecent Exposure #,Neches Street Between 6th Street And,7th Street,ACT,APD Do Not Use,8789,Black or African American,Male
NT,2020-05-25,1:36:00,Disorderly Conduct-Indecent Exposure #,East 6th Street,Trinity Street,ACT,APD Do Not Use,7884,Black or African American,Male
NT,2020-05-25,7:17:00,Smoking Ord - With In 15 Ft Of Pub Entrance,600 Block Congress Avenue,,ACT,APD Do Not Use,7043,White,Male
NT,2020-05-25,13:58:00,Public Intoxication,704 San Antonio Street,,TERM,APD Do Not Use,8152,Black or African American,Male
NT,2020-05-25,21:27:00,Possession Of Drug Paraphernalia,Congress Avenue And East 9th Street,,ACT,APD Do Not Use,7872,White,Male
